,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6,feature 7,feature 8,feature 9,feature 10,feature 11,feature 12,feature 13
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320014 (Month 8).mp3,-121.45702553540563,102.47024018205745,-16.75516536887502,4.050234694956864,-20.00885770766529,-0.37945149201284684,-1.6965743217314146,2.094863094873873,-6.864422705987621,2.5884194069658943,-15.739677454006996,-7.370025762043215,-6.755452564830142
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320023 (Contact 46).mp3,-509.4319801089758,112.69644815781037,-17.054475428556565,10.749946611021654,-0.3379260880760415,-15.488968077630313,-3.432512354981768,-20.424729940697862,-9.853816670120546,4.103725331266914,-8.800899857154892,-3.153228550136875,-1.3999851564634196
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230099 (Contact 16).mp3,-558.8491882425262,128.69793666888964,-54.80319467299829,-0.9282636180727535,-10.193622727263886,-17.651766408231985,12.574292538478858,-13.860625405907163,-5.701208583239912,4.2889511784000165,-11.136880603530619,3.2414080042692017,-0.7550468552284957
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320006 (Baseline).mp3,-89.71002817636094,-0.5594159181668488,-25.885146047825234,-27.506342417245044,-6.387837698605284,-16.05106790522077,-12.482166928869235,-15.989535048896705,-13.319955373799575,-3.8049474792269753,-11.293132720699179,4.844605722339187,-13.684242459662007
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320022 (Contact 13).mp3,-437.42322294442545,114.0699498292,-55.45157846720304,11.882801840642635,-6.881416224003008,-33.09927793391199,-0.39467212545920305,-16.73597838876905,-8.264327351216235,4.723345602384794,-7.933692884939042,3.2956130977376334,-0.9353165279943881
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320052 (Month 4).mp3,-268.5039231310733,56.41757794349464,-2.760825113002154,-0.41067916356116074,-13.412003670682394,0.8889857431963116,-36.304018186808065,-8.608609621908506,-22.823331350961595,8.585699638663181,-23.75542113438949,4.690317888988824,-9.174671234984821
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320050 (Contact 16).mp3,-366.204186442987,165.64791205394948,-42.44535302509508,-21.652612327215525,-14.630785232035857,-20.924167882309522,-0.42754051251434766,-10.11712394267946,-2.3135204864447623,0.348084908571346,-13.059825346476865,-2.491022517866102,-7.208883797679783
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220740 (Month 8).mp3,-337.31432161734,53.71701424093103,23.36446085897198,19.24320311669108,-5.349306594548357,-13.638484400867716,-11.630599160804158,-8.169168160611477,-6.13720683157284,1.6332061787906589,-8.933645049760628,18.299247421350202,-4.7030448039115855
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320048 (Month 20).mp3,-433.03437162598397,90.29968907379948,11.17400116388685,12.36962488050978,5.165951699653517,-8.84923148292233,-12.367265430947022,-11.305110880099981,0.45844541594445354,9.169103702646243,-7.582200664619903,-4.032502904686755,-4.869836301768057
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220758 (Month 20).mp3,-200.63020887035785,38.5938826470442,-44.0364562323913,2.570872232968182,17.568031785094924,6.092386686379491,0.6765552138719756,15.344275221809335,-11.326157100344409,35.85510553332123,-11.845746252413969,18.52193112062254,-2.8861457714090784
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320097 (Contact 11).mp3,-400.4286513219085,134.99257221216237,-49.46413597018081,-8.79875414378412,-38.01459081112582,-36.23274587456585,9.454793790850664,-15.36363839029963,-4.50014070464317,3.399691104039203,-13.841077548530654,5.947922114925464,-2.830415577180564
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320026 (Month 16).mp3,-271.36620976150436,119.42340521436576,-1.9183818512855106,4.0162428881603915,-6.934907730628245,-7.2405563481879005,-15.598913917035711,-8.895928795107784,-5.12747682412889,9.18150513985716,-5.659400961417434,5.666374897997928,-5.353052777303713
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320090 (Month 20).mp3,-390.01338924446566,86.77584379601014,-41.207649089781135,8.188878655143833,8.568701234479091,-10.262072148682911,-21.428068003436163,-6.724812179101289,1.7256635890838952,-5.601737346049545,-6.808121450175141,7.262243188688933,-4.451698691793831
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320111 (Month 20).mp3,-283.58899665943704,83.98635017589008,-38.97904229380888,-6.521466085690207,4.779735513235024,-13.904480682097994,-33.629671678472384,-17.12926988034902,-10.825813960821487,0.5853134173540766,-16.668285590110987,-1.2696350998437946,4.210826635037782
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320006 (Contact 7).mp3,-377.1509180567602,166.74580067378008,-58.537620012325554,-12.277383421232702,-0.35941861939374353,-17.011366083830744,0.3277958020974882,-18.06471411479526,-12.197304542307998,2.0943152766922717,-5.749701212643411,-1.518418554225981,-7.651439543219438
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320045 (Contact 3).mp3,-505.8768904339305,83.68261239293989,-78.7152875995771,-5.575712812297391,-12.005110952598864,-17.90153808832324,4.583201030003666,-16.24193390153705,8.670334278212,11.455880072670832,-8.610386901517721,9.394857076091949,-0.6109222397573899
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220845 (Month 16).mp3,-261.41511549310275,45.16337304744979,-18.98457212885229,19.078123860953554,11.436967758683952,-1.558061471369486,12.794177106683403,23.647656876244056,-8.001799544786378,13.219846444413356,-6.1647332854156875,9.656131435835624,-1.9817687810572575
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220862 (Month 12).mp3,-353.0479527721122,84.1444339860611,11.148194080835939,3.6880572727070984,10.485705886528258,11.392228425070787,-26.33516113287468,-10.607199497052692,11.375638368668065,1.745303783921607,-14.104705253554819,-2.183473591510733,-2.6818071008877817
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220828 (Contact 35).mp3,-617.7564924799165,61.08717195207421,-37.59272577722508,-4.4963943944983535,-2.768063961808317,-14.71072929358999,-8.076298795600312,-17.482199016633793,-2.2141908411534943,7.204864167843623,-8.170909907509978,0.010669497754324386,6.313534598629443
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320041 (Month 8).mp3,-82.66909670897238,41.35486812641013,-1.0717989502493332,-9.131566262741673,-15.796517931360974,-23.187141750811456,-20.38549647096747,-8.89909130725635,-0.3503811091590349,3.0630349740526763,-12.951920406495026,3.7509583649817335,-5.499428056751334
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320096 (Contact 10).mp3,-671.5740482145743,86.65235519553379,-50.78293030791163,20.82469706028658,-8.007688525407952,-16.57210088213279,11.077769270208517,-17.09553232704446,0.7068714854264188,3.560208216839195,-14.543417339998834,5.1926750595067706,-2.5628413097275398
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230024 (Contact 34).mp3,-541.5075278650435,98.2554991110861,-9.826059986952147,10.978302125478141,6.601402013065517,-2.724341982342829,-1.5243405292347434,-17.722368752653793,-4.837329378338482,0.09937426954285626,-11.14301721701834,-1.4934984363719326,-1.8419629962776924
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220781 (Month 12).mp3,-348.00121847052816,72.36130752687517,36.681430217779294,12.75133675245865,2.806187267405606,-1.2695163374788196,-11.617163919728057,-1.2660053100188347,3.8529428466011133,-2.2575934564257887,-6.172738624872585,3.397803558651187,-2.288823387300949
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320052 (Month 24).mp3,-304.80335945270326,120.90634580039516,-30.181148397169853,1.4238530169897103,-7.602398630520902,-8.367394609034768,-14.3950079807216,-8.85655331141103,-6.258465224101777,7.468382288489957,-4.181966873167594,-5.320550255920157,-6.009913658054586
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320023 (Contact 7).mp3,-408.148648274123,108.62691792704885,-38.278251234860754,8.693637725723399,8.734773970112931,-24.629083780581443,-19.970795431657983,-18.598802811901066,-4.31707967187941,-3.474055094555669,-7.973380872136967,4.530324024373179,-1.9540060544181999
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230133 (Contact 11).mp3,-515.9014484641128,137.1004866450425,-42.574851037770244,10.451844363012373,-16.389619123187757,-29.79516651450019,-3.08234599109712,-27.24645044792384,-4.1307556860290875,2.852706731321851,-19.195843922230768,5.399219521517355,1.5614458930506498
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220857 (Contact 47).mp3,-476.67594867637365,120.52369753176178,-33.04501293385398,10.620705027264782,-6.185353378214649,-25.34808580201653,-4.276713907182849,-22.721847211257344,-10.189627102420838,3.441706426173282,-10.418540330508483,0.4872869458958789,0.3692670155850345
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320041 (Month 24).mp3,-335.24646198874257,54.381033279658716,-8.854478552928688,29.08600960133171,-20.357367424603822,-25.18913077177184,-9.547505331174516,-8.419861064420589,-12.395923835463382,-8.677061402969812,-14.201249298407737,-7.864330502584946,-14.214022483469101
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220766 (Contact 43).mp3,-550.3670177291805,111.9322502240824,-33.95462835583538,15.665947020930147,-15.670443512912263,-28.663461461969206,-4.8175890560707515,-30.069951070812202,-7.434184650659407,-0.6936045858884313,-23.274159440511706,0.34057988058864597,0.18762005809865775
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320022 (Contact 3).mp3,-399.17866159803333,142.94744649208678,-98.06891137532101,-11.296075480701226,7.953601930111608,-34.87525640180461,-12.575870837004423,-6.70591122175844,-0.7529187532013253,-3.631231041197871,-11.714548165157199,5.548382110035794,0.9735270376967707
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320091 (Month 4).mp3,-213.79335464536229,74.2008212338497,-18.769462298996725,19.580271485603603,9.19756559510329,23.584450624371744,-16.361147926805828,-5.679456332495458,-5.744743935931277,8.306481948082723,-11.597240795819038,8.227330587913203,-8.6566291460671
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220749 (Month 8).mp3,-214.2726834294843,41.61487759605711,34.717968552772085,-6.943672429524165,9.798746073457801,9.077790226513745,-1.8486353637641417,-1.4315494009971412,-5.459181119339159,-1.1606660167993745,-9.197320087712106,9.057325311032002,-9.318963647476817
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230002 (Contact 48).mp3,-384.59164488272796,152.79456128712246,-51.77875615032834,3.201785465805332,6.286700215367565,-17.859380960720248,-4.728590340815484,-17.32891192929755,0.25324349318489464,-1.393461473777108,-25.96127354658318,-0.5188634348021257,2.8193172175253283
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320095 (Month 20).mp3,-266.0914189070314,105.28940095663023,14.057910879202023,3.905533964306504,-18.899959295558702,11.198417868854051,-1.3430084782377363,11.25855752737674,-19.09022578884847,-0.8359055800235144,-4.797271426460504,-5.750785433564291,-4.078957431307855
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230002 (Contact 17).mp3,-552.1302954368275,98.5540787584237,-48.90379169404319,7.832906114085098,18.577935320555003,-15.219215556910559,-10.658586388992418,-8.727810143068117,0.33219369581021374,-5.452632567736902,-14.174965051343513,3.064779362760733,-1.2715371456061941
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320112 (Month 4).mp3,-411.43167508597526,107.49233679830274,21.429424716964434,14.142699720573797,10.102834100529329,5.593044350442101,-7.168115263261323,8.254694918181471,8.321773193467534,6.7809303331546475,-7.7001406556296255,4.9527525527707255,-3.5559086458004328
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230024 (Contact 44).mp3,-544.4366079283631,116.36728059849733,-80.89148245620376,17.151943634734454,5.9124116932796325,-19.929983385441343,4.942454102083455,-18.91091816633557,4.19250479176063,10.248452525981747,-14.10364426021708,5.392289268876807,1.7895994528325812
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220850 (Baseline).mp3,-389.21686298740013,94.11835007632676,34.15261448504962,0.38836786213398244,-9.354656671109755,-8.87740781572019,-13.361459147968239,-2.701250276524628,1.537384223330374,1.750589736952321,-3.809749060921728,-1.7519784909603862,-1.9290550003701863
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220737 (Month 12).mp3,-318.23733432615717,55.21406923764764,8.029094260845778,-2.496054020665867,4.874591021655354,6.160086602800294,-11.93438852932043,-5.190738682494063,-0.5993683426084897,3.000924109486937,-11.843817894204022,-3.8632481313464724,-1.5720986258764045
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230087 (Contact 11).mp3,-414.80562381405474,133.81190892085235,-26.97586458996789,9.72825945803294,-13.347122259968508,-25.104731493082504,-0.5688145773740189,-23.113849388433756,-9.954214477160534,2.5600159573663244,-9.19724383759878,2.2391734433242987,-4.55082868650498
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320080 (Month 4).mp3,-277.6502667474541,87.9422377394486,8.4908686765272,13.949968782617018,-8.852155084150352,4.574455917212135,-23.027087000964535,-21.57172462464924,-21.057356992477416,10.991700320682764,-22.566335962121467,-6.5469065805607025,-13.621256522557152
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320049 (Month 12).mp3,-270.8556885777031,128.48434552948646,25.009481098477174,18.090189168796694,8.04041580108898,13.153205675049689,-13.408744456768227,3.745986229777781,-14.564245273898676,-8.119899337295395,-1.546836610627304,-10.041207671721393,-11.631763315960036
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320061 (Contact 6).mp3,-401.2571640979934,111.81489485578895,-19.647463589035166,9.16547717899007,-16.765610762116975,-21.031051139766486,-1.7897645289321857,-26.417244532296134,-4.323848752888495,6.995554393100812,-11.97624448718595,4.397268555324315,0.20564074222158957
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320022 (Contact 22).mp3,-489.1837198625217,112.3277648778272,-38.368835781819804,1.6606239222346382,-14.678588833451187,-28.07560226210184,-2.965473182524096,-13.993797864264534,-2.8658698657363106,0.3616194346015327,-9.174183340991513,5.575299131195954,-0.15668252850425718
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320085 (Baseline).mp3,-246.51044928853966,71.94393661300099,-0.1694144011665821,10.192205989251654,7.297352043156182,10.223951640384714,-16.253867892956293,-0.4918260942357432,-8.116573201193363,1.5629570118134575,-15.698239582139804,3.7015516053607618,-11.41224386884687
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320093 (Contact 8).mp3,-430.37673846354517,62.79041857584206,-23.386711099125588,16.26494915937671,-7.054882067527402,-20.877409149180874,1.4405299418831505,-13.343908828675655,-6.5802669064333426,3.3207666827103037,-9.57094355426254,4.101338374783889,2.33282827241019
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220779 (Month 12).mp3,-254.30892662452942,95.72613903571053,4.94715758497181,2.2955780423259933,3.2001691487891617,4.070627745154202,-7.534533030134586,-3.083531901010001,-1.3854952892265113,-0.8247376944329546,-5.324256276205918,-0.9603509062283296,-6.925676541850981
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230035 (Contact 17).mp3,-558.5760773161581,94.57199327092039,-14.624220780674396,-2.4773197572938277,-12.0769239522282,-22.580092106220523,-6.054973388550418,-8.877716206049636,-1.021356480987787,2.4428041219386887,-7.1751553120048115,2.2067890693461383,0.3323377835313366
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220839 (Baseline).mp3,-352.79933956013315,85.8671192341287,29.111130151032498,-13.103025631740326,5.102843903327353,-2.080361756788667,-14.943896856805681,-18.433816370153316,-17.128471960107202,3.3752107016282777,-20.46319298486171,10.530120636615726,-17.646282674281984
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220818 (Month 8).mp3,-172.24267545343224,41.08654667424362,9.254093957252167,0.29520417993939285,9.238041419030466,-21.13741577647411,-18.613610177385358,-1.5511904385523596,-14.177916408020149,-0.9656222269882995,-8.771520208815629,3.6127704715203484,-10.786620620108648
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220769 (Month 12).mp3,-356.5430799544965,75.84516381994145,8.41801771072004,17.869405701200733,13.784757343815702,-7.649314527175629,-21.89049170846037,-9.268887080429534,4.590301804889812,-7.220096803648637,-5.683140944870029,8.38645670569308,-2.1422765159242307
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320047 (Month 8).mp3,-318.8756034311999,107.05269060272671,0.6766862066986676,-13.559485363587534,-12.594792033968021,-1.7970110280713099,-28.666453738096813,-21.029464050928105,-10.290966314908898,-1.7308068900212326,-8.782067673127312,-2.607218920873546,-5.552631973214148
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320023 (Contact 3).mp3,-437.9754928827175,132.2422719548938,-47.64017811563882,-6.375887683375087,2.352262028596389,-6.739112299978111,-10.772650495463663,-32.744892364425205,-6.020396460965109,0.7611067382959428,-9.927475120915933,6.242576886538374,-2.5380650577151145
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320071 (Month 4).mp3,-280.99406160655855,66.17070018946863,-0.5843753014731804,22.721226078272224,7.20609043110082,-0.47345513118099086,-17.347634381189778,-2.437802933660212,2.8674145905604926,-1.2940136231436479,-8.162552757852295,17.162890370903806,-8.983517021687367
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320048 (Month 8).mp3,-134.35743266193342,58.97318219446386,-5.6606130138125,17.115685208423812,-18.914443162430818,4.382390117395059,-23.812391500559496,-2.00334043235109,-8.729369030451256,0.16062221747272123,-20.455264571745477,6.4531570624054755,-15.746524999047695
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320023 (Contact 1).mp3,-321.9976974426545,89.65654105230267,-68.77215384802302,25.036529808634672,19.039743364099486,-14.30058995853505,-6.341866628507127,-30.192856122855584,-13.240668669302439,-6.03809013545572,-20.378708843305922,-4.374615970012506,-9.447780584820642
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320023 (Contact 18).mp3,-428.4581986758394,98.48277219190079,-20.19453097915125,-9.695011115363112,-4.134166653482602,-12.12800145638056,-10.878026158491389,-17.70546102440277,-7.396883148801632,-2.325508447550974,-4.7588419121160666,3.4914768505697142,-0.16828617508143534
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320016 (Month 24).mp3,-307.68538295225045,108.07837483633253,-7.371125731790085,1.2335861488705124,1.8766723743025975,1.1359353547181124,-3.090381300069121,-11.29517472292152,-2.9944461092952688,16.838754292563475,-3.4710443651815424,-15.551386031486041,-22.32659778090771
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320064 (Baseline).mp3,-307.2762020173048,10.503999917915001,24.964666531910634,2.3883602838767977,-2.514733990637745,-1.7638753237061477,-9.289446210751263,16.195913021778626,-12.822567354126042,-8.097398247577111,-15.258222680409945,10.127747455956596,-15.59508556478253
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220862 (Baseline).mp3,-340.1345428539151,95.23437148753915,47.802806840431636,-22.85596146100919,11.238021619790809,-9.03292658627902,-21.19507951911371,3.292434171552654,-14.8126449309286,-1.252768599175573,-12.731922626745229,-1.1958434384124954,-12.113352120680053
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220836 (Month 12).mp3,-214.84403980859122,69.50102336294492,20.187194949439075,3.4439068840339897,8.258669695956453,-2.336226361732227,-4.1252302268743835,-4.041387764672129,-5.496560920040508,-0.22730459627159194,-9.684745968974147,-0.6318217310471888,-3.028029636487229
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320089 (Baseline).mp3,-257.2684698386793,61.72138710640076,28.15826676100136,-5.567355802270024,-24.1140362412819,-14.231717242752744,3.6103586456726284,4.104464656307585,-22.99168205156536,11.946732973340813,-4.340396588039699,14.510512205776056,3.1585553099536883
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320043 (Contact 9).mp3,-451.27980760979756,137.14151856473325,-41.67233085188304,-0.18575802202550032,10.618063206548884,-18.125398344601916,-20.72820420677555,-31.246283296509453,-9.942991558321772,2.440044423440368,-14.500746828118624,-6.664410110068609,-2.3275085157682303
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320043 (Contact 23).mp3,-456.1839197955908,105.69767577837747,-43.46315711837114,1.6966156452135275,9.4582806826217,-23.694087284105223,-13.54527262333635,-16.96398568864133,-17.750538043163058,-2.6202500593395657,0.5989793829561674,-0.9206605758346526,-3.4594114767755144
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230012 (Contact 51).mp3,-547.0945955767406,93.7555337796121,-5.845191522897989,17.768785801088693,9.804957270508341,-3.3873764192736204,-4.259989991139498,-17.340450730636036,-2.7823830332662083,-4.117238039317695,-15.594365784786442,-1.0736154533420859,-4.424178877375617
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320094 (Month 16).mp3,-444.7776170847152,81.53273857485796,-14.675997278882438,10.030735039533658,13.1929295388385,-1.546376050433394,-19.49003633682707,-24.831424572936776,-11.036929609526037,6.393456145209108,-11.164695524326707,-9.904172146349394,-3.6108300845170973
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320004 (Month 16).mp3,-259.8946984262547,111.35142694090898,-3.2150417790126453,9.936248318889872,1.1364674793765954,7.190337996315984,-2.5883403992272522,7.660223094066355,2.6250303622891757,14.384504904799917,2.361684449408003,4.916885164136788,-2.8088034488522013
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320027 (Month 16).mp3,-367.0634412957466,122.37117630459043,-6.892267251192943,9.98587268295759,10.772443115831482,-1.0700433042654567,6.602991893713169,-9.749515862050211,-13.60607884891283,4.586843911779176,-4.984655465536544,-14.140399805050603,-13.953583741042575
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230002 (Contact 2).mp3,-573.2488788855446,64.12233139488836,-19.436707310864968,-2.007847060868049,-5.382066904636311,-17.589329050462737,-6.719484086985688,-6.904154371530735,-0.567325246079028,2.1567151012957013,-4.1511945226043085,3.490089020327005,2.725613859677994
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220735 (Month 20).mp3,-247.69611532040648,44.90305167968539,8.49270937723256,-10.501166752889999,-15.593250021926035,11.565996593803654,0.24155977092597503,6.910184862266307,2.530455270942025,8.524267738257558,-11.490372713881143,15.180658549476938,0.9041575493121133
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320043 (Contact 16).mp3,-539.4499916509221,95.47695654130949,-31.44657219334497,-4.897685686833256,1.0826106680114196,-9.253440464207896,4.380723719857128,-6.243597662855564,-10.68679992664889,-4.224734194855847,-2.9776390831301027,4.833182663949915,1.6772282174165671
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320078 (Contact 9).mp3,-559.7738623071978,157.49762655108194,-85.04611896307271,-5.762114511669689,11.413120835850995,-26.11189875772354,-11.577243943224866,-19.235299789411684,-2.4312230949861178,6.459297056996453,-6.151616343343021,8.750190320888818,4.12862302321038
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320104 (Month 8).mp3,-306.3662866149875,69.08751260764544,5.144079856287506,7.518391256613281,-33.92533821883651,-12.41990643023798,-18.132250082016128,-13.784940933791614,-9.287256615757698,4.600390709367652,-6.81860525206568,-5.48533557122174,-12.142695119021285
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320011 (Month 8).mp3,-269.1512961952923,103.46846312432132,-1.0686485796412584,28.043779492388612,-13.315552413419272,25.22954184831339,-16.294918310108724,19.571122190265342,-10.237532309632348,5.6320656289199285,-6.816055017060452,4.971858753713014,-9.473688894349033
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220865 (Baseline).mp3,-280.79820720972583,63.66632923283536,20.62126227850944,7.727456339412435,-4.921836990117152,-7.9576599265075885,-13.683412204791715,-2.5817744493656,-3.453637290860674,-1.0819215720491275,-0.39790029421679557,3.615713283698416,-10.393012344944639
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320073 (Month 16).mp3,-268.76854282263645,60.058760723859535,-45.608296572109175,11.260312506969022,-45.54400271116467,5.8560314077006295,-14.730147380537986,6.603685046923649,-17.689716040169664,2.530989017671816,-13.009951136568487,1.6336302300533179,4.6932457387866515
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320082 (Month 4).mp3,-349.6608317346535,82.79796869367243,5.6971748433959695,-6.486710999757479,-18.647799981135954,-6.362326342086254,-19.646656003633613,0.9458433966779453,-9.42878601022412,3.3317391431339978,-4.053123693343384,8.017913056408556,-10.584396756658434
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220760 (Month 8).mp3,-254.47156057490486,59.76411352031205,-33.216141803557285,13.398106749190251,-14.248587636900114,6.018646436355327,-13.900615251082055,-3.5584936653919494,-4.155301697204707,3.251993651419124,-10.585788074631633,2.176261591035686,-7.823024951542936
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320104 (Month 20).mp3,-301.82949571532936,105.20189048171896,-44.873773110632364,14.536663931108379,-11.457119853391188,-5.670444140587463,-20.31829213225995,3.381254046519919,-8.408858538627623,0.44026333002818896,-0.96515601415364,-3.693031723761241,-1.9501272161843195
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230141 (Contact 21).mp3,-566.6315956886044,108.36122851186832,10.90589444313513,11.23056980164112,-3.4519005878383267,-17.785901328747162,-5.395393530153291,-8.525215445679235,-8.344237848338818,-3.6575785476636864,-9.138739480466036,-8.331715104702068,-9.354613462574948
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320040 (Baseline).mp3,-153.67438139240602,85.11632491553452,-98.7886770673875,38.786714068961516,-56.847209900384,14.32932843918227,-37.95362544544721,10.611754333086333,-12.100367196268182,-1.4855837169504726,-8.962529815954511,0.20802600579745903,-5.110022862631599
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220757 (Month 8).mp3,-329.85544416726697,136.01407883172052,-5.527871061703388,13.956245280984673,-2.4288556083526815,-23.075105206900663,-9.740571291673438,-3.598993158786863,-15.157097419654379,0.829538617751533,-0.31112581968245495,0.5457039398891768,-17.127856690605594
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X320082 (Month 16).mp3,-315.57353177809625,37.92670929569226,-19.433993416270734,22.75250182804256,-38.50008382864115,-3.410196570241001,-28.149100898411326,-7.1430991728395465,-6.342481913238445,1.8846974153492895,2.42152337615359,14.870752383554274,3.765807175705222
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230072 (Contact 25).mp3,-443.56685457564913,96.70756717928937,-29.306317908465786,20.240517737090435,-16.499684132448923,-21.271250281508472,7.270117094668008,-16.09925242197427,3.8946407316078444,1.3869764809054348,-14.774175138824143,9.833346331420477,-6.064153076988548
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220795 (Month 8).mp3,-306.2187949549445,71.1851693948229,17.77297217067913,11.70572889221061,0.7746354548140741,-7.097184796821975,-6.443564583248276,6.406021387902746,9.068595894612965,4.1083037892246095,-4.855469701421072,6.546859354775513,-4.911692523820969
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X220778 (Month 8).mp3,-251.6769852237429,74.93620086998264,-0.8739726144939011,2.9893885418513544,7.600436550185305,-9.58203083276515,-16.208657318379185,-1.9320044473289413,-13.238261616784692,-4.251353411648502,-14.97926048963343,1.4285670584080685,-10.580855148870656
/n/home02/ematsumoto/cough_mp3_full/Files_11_mp3/X230028 (Contact 1).mp3,-465.8429463236915,109.44083762596921,-26.037535420825215,12.835877309799146,3.4527496524390315,-29.417105749133164,-16.223532009754717,-11.330975822604419,-5.083014932678181,-3.1366032789438703,-10.131509771195592,0.6914692739491924,2.0589591700214567
